model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,79.9514,3.8307,2.3494,5.2608
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,79.447,4.0686,2.2121,5.2638
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,78.9425,4.3075,2.0894,5.2667
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,78.4381,4.5742,1.9676,5.2689
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,77.9337,4.7986,1.8755,5.2719
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,83.483,2.1458,4.1942,4.6041
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,82.9786,2.3829,3.7769,4.7681
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,82.4742,2.6255,3.428,4.7717
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,81.9697,2.8621,3.1445,4.7746
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,81.4653,3.1174,2.887,4.7775
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,80.9609,3.345,2.6906,4.7805
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,80.4564,3.5994,2.5004,4.8177
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,79.952,3.8386,2.3446,5.2619
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,79.4476,4.0698,2.2114,5.2649
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,78.9432,4.3143,2.0861,5.2678
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,78.4387,4.5901,1.9608,5.27
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,77.9343,4.7982,1.8757,5.273
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,83.4817,2.1459,4.1941,4.6041
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,82.9773,2.3875,3.7697,4.767
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,82.4728,2.6274,3.4254,4.7706
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,81.9684,2.866,3.1403,4.7735
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,81.464,3.1281,2.8771,4.7765
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,80.9596,3.3564,2.6814,4.7794
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,80.4552,3.6053,2.4963,4.8166
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,79.9507,3.8395,2.3441,5.2607
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,79.4463,4.0809,2.2054,5.2636
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,78.9419,4.3334,2.0769,5.2665
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,78.4375,4.5883,1.9615,5.2688
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,77.9331,4.8008,1.8747,5.2717
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,83.483,2.1447,4.1964,4.6041
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,82.9786,2.3938,3.7597,4.7681
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,82.4742,2.9101,3.0926,4.7717
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,81.9697,2.87,3.1359,4.7746
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,81.4653,3.1338,2.8719,4.7775
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,80.9609,3.3639,2.6755,4.7805
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,80.4564,3.6028,2.4981,4.8177
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,79.952,3.8378,2.3451,5.2619
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,79.4476,4.0765,2.2078,5.2649
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,78.9432,4.3251,2.0809,5.2678
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,78.4387,4.6137,1.9507,5.27
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,77.9343,4.8218,1.8665,5.273
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,83.483,2.1413,4.2032,4.6041
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,82.9786,2.3856,3.7726,4.7681
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,82.4742,2.6236,3.4304,4.7717
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,81.9697,2.8632,3.1434,4.7746
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,81.4653,3.1665,2.8423,4.7775
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,80.9609,3.3576,2.6805,4.7805
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,80.4564,3.6085,2.4941,4.8177
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,79.952,3.8457,2.3403,5.2619
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,79.4476,4.0859,2.2027,5.2649
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,78.9432,4.336,2.0756,5.2678
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,78.4387,4.6,1.9565,5.27
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,77.9343,4.8095,1.8713,5.273
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,83.483,2.1584,4.1697,4.6041
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,82.9786,2.3952,3.7576,4.7681
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,82.4742,2.6358,3.4145,4.7717
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,81.9697,2.8776,3.1276,4.7746
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,81.4653,3.1316,2.8739,4.7775
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,80.9609,3.3658,2.674,4.7805
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,80.4564,3.6151,2.4895,4.8177
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,79.952,3.8484,2.3387,5.2619
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,79.4476,4.0881,2.2015,5.2649
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,78.9432,4.334,2.0766,5.2678
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,78.4387,4.6175,1.9491,5.27
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,77.9343,4.8206,1.867,5.273
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.3927,2.3908,3.7644,5.6934
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8828,2.6397,3.4095,5.9414
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.3729,2.8754,3.13,5.9444
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,82.8629,3.1222,2.8826,5.9488
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.353,3.3864,2.6577,5.9531
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,81.8431,3.6058,2.496,5.9575
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.3332,3.863,2.3298,6.0157
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,80.8232,4.108,2.1908,6.6859
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.3133,4.3366,2.0753,6.6892
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,79.8034,4.5857,1.9626,6.6939
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.2935,4.8579,1.8526,6.7006
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,78.7835,5.0819,1.771,6.7056
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.3927,2.3906,3.7648,5.6934
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,83.8828,2.6329,3.4182,5.9414
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.3729,2.8752,3.1302,5.9444
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8629,3.1179,2.8866,5.9488
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.353,3.3835,2.66,5.9531
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8431,3.6123,2.4915,5.9575
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3332,3.8573,2.3332,6.0157
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.8232,4.0962,2.1971,6.6859
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.3133,4.3351,2.0761,6.6892
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8034,4.5846,1.9631,6.6939
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2935,4.8451,1.8576,6.7006
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7835,5.0745,1.7736,6.7056
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.3927,2.387,3.7705,5.6934
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8828,2.6362,3.414,5.9414
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.3729,2.8675,3.1386,5.9444
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,82.8629,3.1139,2.8902,5.9488
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.353,3.3692,2.6713,5.9531
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,81.8431,3.6057,2.4961,5.9575
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.3332,3.856,2.3341,6.0157
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,80.8232,4.0929,2.1989,6.6859
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.3133,4.3341,2.0766,6.6892
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,79.8034,4.5883,1.9615,6.6939
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.2935,4.8496,1.8558,6.7006
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,78.7835,5.08,1.7717,6.7056
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.3927,2.3826,3.7773,5.6934
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,83.8828,2.6283,3.4242,5.9414
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,False,completed,NEBULA-316,3,83.3729,2.679,2.9862,5.9444
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8629,3.1185,2.886,5.9488
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.353,3.3805,2.6623,5.9531
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8431,3.6171,2.4882,5.9575
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3332,3.8475,2.3392,6.0157
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.8232,4.0992,2.1955,6.6859
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.3133,4.3364,2.0755,6.6892
