model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9383,5.0291,1.7896,6.4616
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.602,5.2439,1.7163,6.462
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2656,5.457,1.6493,6.4625
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9293,5.6551,1.5915,6.463
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5929,5.8725,1.5326,6.473
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2566,6.0813,1.48,6.4734
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9202,6.287,1.4315,6.5027
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5839,6.5109,1.3823,6.5032
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2476,6.7347,1.3364,6.5037
Qwen2.5-3B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9112,6.9263,1.2994,6.5042
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6116,4.605,1.9544,6.3165
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.2753,4.8302,1.8633,6.4612
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9389,5.0463,1.7835,6.4616
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6026,5.2433,1.7165,6.4621
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.2662,5.4502,1.6513,6.4626
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9299,5.6605,1.59,6.463
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5935,5.8619,1.5353,6.473
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.2572,6.083,1.4795,6.4735
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9208,6.3009,1.4284,6.503
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5845,6.5038,1.3838,6.5035
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.2482,6.7125,1.3408,6.5039
Qwen2.5-3B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9118,6.9184,1.3009,6.5044
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.6116,4.6099,1.9523,6.3165
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2753,4.8135,1.8697,6.4612
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9389,5.0353,1.7874,6.4616
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.6026,5.2615,1.7106,6.4621
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2662,5.4555,1.6497,6.4626
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,False,completed,AURORA-774,6,75.9299,5.5326,1.446,6.463
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5935,5.8654,1.5344,6.473
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,False,completed,AURORA-774,8,75.2572,5.9492,1.3447,6.4735
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,False,completed,AURORA-774,9,74.9208,6.1599,1.2987,6.503
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5845,6.5013,1.3843,6.5035
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2482,6.9421,1.2964,6.5039
Qwen2.5-3B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9118,7.0254,1.2811,6.5044
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6116,4.7126,1.9098,6.3165
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.2753,4.8776,1.8452,6.4612
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9389,5.0554,1.7803,6.4616
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6026,5.2758,1.7059,6.4621
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.2662,5.4844,1.641,6.4626
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9299,5.7063,1.5772,6.463
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5935,5.9188,1.5206,6.473
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.2572,6.1081,1.4734,6.4735
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9208,6.3261,1.4227,6.503
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5845,6.5288,1.3785,6.5035
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.2482,6.749,1.3335,6.5039
Qwen2.5-3B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9118,6.9505,1.2949,6.5044
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.6116,4.6046,1.9546,6.3165
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2753,4.8237,1.8658,6.4612
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9389,5.0327,1.7883,6.4616
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.6026,5.2428,1.7166,6.4621
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2662,5.4473,1.6522,6.4626
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9299,5.6552,1.5915,6.463
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5935,5.8577,1.5364,6.473
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2572,6.0704,1.4826,6.4735
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9208,6.3097,1.4264,6.503
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5845,6.4959,1.3855,6.5035
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2482,6.7068,1.3419,6.5039
Qwen2.5-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9118,6.9059,1.3032,6.5044
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.611,4.6172,1.9492,6.3172
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.2746,4.8155,1.869,6.4611
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9383,5.0207,1.7926,6.4616
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.602,5.2447,1.716,6.462
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.2656,5.4294,1.6576,6.4625
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9293,5.6379,1.5963,6.463
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5929,5.87,1.5332,6.473
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.2566,6.0835,1.4794,6.4734
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9202,6.2917,1.4305,6.5027
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5839,6.4999,1.3846,6.5032
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.2476,6.7094,1.3414,6.5037
Qwen2.5-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9112,6.9213,1.3003,6.5042
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,84.3992,1.8832,4.7791,6.6052
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,83.8892,2.1778,4.1326,6.8123
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 27, 1]",128.0,False,completed,AURORA-774,3,83.3793,2.3294,3.4343,6.8134
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,82.8693,2.759,3.262,6.8138
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,82.3593,3.0378,2.9627,6.8152
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,81.8494,3.3393,2.6952,6.816
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,81.3394,3.6194,2.4866,6.8306
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,False,completed,AURORA-774,8,80.8294,3.7906,2.1105,6.8317
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,False,completed,AURORA-774,9,80.3195,4.0774,1.9621,6.8732
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,False,completed,AURORA-774,10,79.8095,4.3793,1.8268,6.8745
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,79.2995,4.8018,1.8743,6.8754
Qwen2.5-3B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,False,completed,AURORA-774,12,78.7896,4.9649,1.6113,6.8767
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.4496,4.6901,1.9189,6.6052
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.1096,4.8987,1.8372,6.8216
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,77.7697,5.1155,1.7594,6.8223
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,77.4297,5.3394,1.6856,6.8224
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,False,completed,NEMESIS-423,5,77.0897,5.4072,1.4795,6.8235
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,76.7497,5.7446,1.5667,6.8239
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,76.4097,5.9511,1.5123,6.8388
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,76.0698,6.1697,1.4587,6.8395
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,75.7298,6.4015,1.4059,6.8829
Qwen2.5-3B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,75.3898,6.5932,1.3651,6.8838
