model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-3B,science_ctx8192_d10_s1,science,8192,8182,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9054,12.4475,0.723,7.29
Qwen2.5-3B,science_ctx8192_d10_s1,science,8192,8182,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7532,15.3202,0.5875,7.3068
Qwen2.5-3B,science_ctx8192_d50_s0,science,8192,8181,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.5389,16.7021,6.6704
Qwen2.5-3B,science_ctx8192_d50_s0,science,8192,8181,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,SCAPA,,85.3619,1.0542,2.8456,6.7115
Qwen2.5-3B,science_ctx8192_d50_s0,science,8192,8181,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,UDA,,79.2097,3.9251,0.5095,6.7284
Qwen2.5-3B,science_ctx8192_d50_s0,science,8192,8181,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,12.408,0.7253,7.2893
Qwen2.5-3B,science_ctx8192_d50_s0,science,8192,8181,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,15.3316,0.587,7.3061
Qwen2.5-3B,science_ctx8192_d50_s1,science,8192,8182,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.539,16.6975,6.6708
Qwen2.5-3B,science_ctx8192_d50_s1,science,8192,8182,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,,,85.3621,0.8961,1.1159,6.7119
Qwen2.5-3B,science_ctx8192_d50_s1,science,8192,8182,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,79.2099,4.6772,1.9242,6.7289
Qwen2.5-3B,science_ctx8192_d50_s1,science,8192,8182,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9054,12.3468,0.7289,7.29
Qwen2.5-3B,science_ctx8192_d50_s1,science,8192,8182,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7532,15.3534,0.5862,7.3068
Qwen2.5-3B,science_ctx8192_d90_s0,science,8192,8181,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.5408,16.6415,6.6704
Qwen2.5-3B,science_ctx8192_d90_s0,science,8192,8181,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,Project Maven,,85.3619,1.0444,2.8725,6.7115
Qwen2.5-3B,science_ctx8192_d90_s0,science,8192,8181,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,ProjectHIERARY,,79.2097,4.2922,1.3979,6.7284
Qwen2.5-3B,science_ctx8192_d90_s0,science,8192,8181,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,12.407,0.7254,7.2893
Qwen2.5-3B,science_ctx8192_d90_s0,science,8192,8181,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,15.3494,0.5863,7.3061
Qwen2.5-3B,science_ctx8192_d90_s1,science,8192,8182,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.54,16.6668,6.6708
Qwen2.5-3B,science_ctx8192_d90_s1,science,8192,8182,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,Rein what Multi-Scene Dynamic Est for Single-Task Multi-Scene Rein Est for Singl,,85.3621,5.1307,4.6778,6.7119
Qwen2.5-3B,science_ctx8192_d90_s1,science,8192,8182,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,DynamicVEL,,79.2099,3.9751,0.7547,6.7289
Qwen2.5-3B,science_ctx8192_d90_s1,science,8192,8182,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9054,12.42,0.7246,7.29
Qwen2.5-3B,science_ctx8192_d90_s1,science,8192,8182,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7532,15.3162,0.5876,7.3068
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.3599,25.0084,6.2135
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,CoreStream,,84.0015,0.8717,3.4415,6.236
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,AURORA,,77.9473,3.8927,1.0276,6.2445
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,65.839,12.1815,0.7388,6.5155
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,59.7848,15.1135,0.5955,6.5237
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.3596,25.0251,6.2135
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,ProjectQ,,84.0008,0.9603,4.1655,6.236
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,NeULA3186,,77.9467,4.2284,1.6555,6.2445
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,65.8385,12.1691,0.7396,6.5154
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,59.7844,15.1301,0.5948,6.5237
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.3596,25.0307,6.2135
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,ProjectOasis,,84.0015,0.9561,4.1836,6.236
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,SecretProjectCode,,77.9473,3.8864,1.0292,6.2445
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,65.839,12.2024,0.7376,6.5155
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,59.7848,15.0992,0.5961,6.5237
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.3594,25.0392,6.2135
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,SECRETCODE,,84.0008,1.172,5.1193,6.236
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,NEBULA-318,,77.9467,4.3488,1.8396,6.2445
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,65.8385,12.1915,0.7382,6.5154
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,59.7844,15.1027,0.5959,6.5237
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.3595,25.0364,6.2135
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,secretProject,,84.0015,0.8675,3.4582,6.236
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,ARTEMIS,,77.9473,3.8918,1.0278,6.2445
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,65.839,12.1696,0.7395,6.5155
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,59.7848,15.108,0.5957,6.5237
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.3598,25.0164,6.2135
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,vess vess vess vess vesso遇到 vesso ofSource of vess vess vess vess vess vess vess,,84.0008,4.9574,4.8413,6.236
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,parse_util,,77.9467,3.7951,0.7905,6.2445
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,65.8385,12.2112,0.737,6.5154
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,59.7844,15.1151,0.5954,6.5237
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.4479,20.0956,6.4416
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,SECRETPROJ,,84.9089,1.2605,4.7599,6.4735
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,AURORA,,78.7893,3.9827,1.0043,6.4863
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5502,12.3104,0.7311,6.9052
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4306,15.2462,0.5903,6.9177
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.4461,20.174,6.4415
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,project_code_name,,84.9086,1.043,3.8352,6.4734
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,NEBULA,,78.789,3.9919,1.002,6.4862
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.55,12.2848,0.7326,6.9054
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4304,15.2051,0.5919,6.9179
Qwen2.5-3B,code_ctx6144_d50_s0,code,6144,6133,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.447,20.1344,6.4416
Qwen2.5-3B,code_ctx6144_d50_s0,code,6144,6133,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,DRUID,,84.9089,0.9522,3.1505,6.4735
Qwen2.5-3B,code_ctx6144_d50_s0,code,6144,6133,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,URSA,,78.7893,3.8883,0.7716,6.4863
Qwen2.5-3B,code_ctx6144_d50_s0,code,6144,6133,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5502,12.3045,0.7314,6.9052
Qwen2.5-3B,code_ctx6144_d50_s0,code,6144,6133,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4306,15.2295,0.591,6.9177
Qwen2.5-3B,code_ctx6144_d50_s1,code,6144,6133,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.4473,20.1205,6.4416
Qwen2.5-3B,code_ctx6144_d50_s1,code,6144,6133,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,is: vesso is遇到 a of vess vess vesso of of is of of of ofo the of vess,,84.9089,5.0331,4.7684,6.4735
Qwen2.5-3B,code_ctx6144_d50_s1,code,6144,6133,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,doctests,,78.7893,3.9773,1.0057,6.4863
Qwen2.5-3B,code_ctx6144_d50_s1,code,6144,6133,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5502,12.2763,0.7331,6.9052
Qwen2.5-3B,code_ctx6144_d50_s1,code,6144,6133,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4306,15.213,0.5916,6.9177
Qwen2.5-3B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.4454,20.2069,6.4416
Qwen2.5-3B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,Project Phoenix,,84.9089,0.9612,3.1212,6.4735
Qwen2.5-3B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,AraTORA-7749,,78.7893,4.744,2.1079,6.4863
Qwen2.5-3B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5502,12.2855,0.7326,6.9052
Qwen2.5-3B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4306,15.1975,0.5922,6.9177
Qwen2.5-3B,code_ctx6144_d90_s1,code,6144,6132,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.4477,20.1033,6.4415
Qwen2.5-3B,code_ctx6144_d90_s1,code,6144,6132,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,The project code name is the project name. The project code name is the project ,,84.9086,5.0276,4.7737,6.4734
Qwen2.5-3B,code_ctx6144_d90_s1,code,6144,6132,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,TYPEBUDDY,,78.789,4.0797,1.2256,6.4862
Qwen2.5-3B,code_ctx6144_d90_s1,code,6144,6132,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.55,12.3276,0.7301,6.9054
Qwen2.5-3B,code_ctx6144_d90_s1,code,6144,6132,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4304,15.1861,0.5926,6.9179
Qwen2.5-3B,code_ctx8192_d10_s0,code,8192,8181,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.5381,16.7252,6.6704
Qwen2.5-3B,code_ctx8192_d10_s0,code,8192,8181,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,secret,,85.3619,0.9645,2.0735,6.7115
Qwen2.5-3B,code_ctx8192_d10_s0,code,8192,8181,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,Secret Project Code Name: Phoenix,,79.2097,4.4304,1.58,6.7284
Qwen2.5-3B,code_ctx8192_d10_s0,code,8192,8181,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,12.3882,0.7265,7.2893
Qwen2.5-3B,code_ctx8192_d10_s0,code,8192,8181,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,15.3344,0.5869,7.3061
Qwen2.5-3B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.5394,16.6847,6.6704
Qwen2.5-3B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,SecretProject,,85.3619,1.0441,2.8732,6.7115
Qwen2.5-3B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,VENUS,,79.2097,3.9907,0.7517,6.7284
Qwen2.5-3B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9053,12.3797,0.727,7.2893
Qwen2.5-3B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7531,15.357,0.5861,7.3061
Qwen2.5-3B,code_ctx8192_d50_s0,code,8192,8181,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.5399,16.6707,6.6704
Qwen2.5-3B,code_ctx8192_d50_s0,code,8192,8181,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,RECON52,,85.3619,1.2364,4.0441,6.7115
Qwen2.5-3B,code_ctx8192_d50_s0,code,8192,8181,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,the the the the the the the the the of of the of of the the the the the the the ,,79.2097,8.0762,2.9717,6.7284
Qwen2.5-3B,code_ctx8192_d50_s0,code,8192,8181,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,12.3712,0.7275,7.2893
Qwen2.5-3B,code_ctx8192_d50_s0,code,8192,8181,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,15.1803,0.5929,7.3061
Qwen2.5-3B,code_ctx8192_d50_s1,code,8192,8181,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.5388,16.7032,6.6704
Qwen2.5-3B,code_ctx8192_d50_s1,code,8192,8181,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,Assistant Answer with Assistant Answer with Assistant Answer with Assistant Answ,,85.3619,5.1226,4.6851,6.7115
Qwen2.5-3B,code_ctx8192_d50_s1,code,8192,8181,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,NEBULA,,79.2097,4.0563,0.9861,6.7284
Qwen2.5-3B,code_ctx8192_d50_s1,code,8192,8181,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9053,12.3491,0.7288,7.2893
Qwen2.5-3B,code_ctx8192_d50_s1,code,8192,8181,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7531,15.3594,0.586,7.3061
Qwen2.5-3B,code_ctx8192_d90_s0,code,8192,8181,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.5381,16.7263,6.6704
Qwen2.5-3B,code_ctx8192_d90_s0,code,8192,8181,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,ProjectX,,85.3619,1.0373,2.8922,6.7115
Qwen2.5-3B,code_ctx8192_d90_s0,code,8192,8181,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,cname,,79.2097,3.8821,0.5152,6.7284
Qwen2.5-3B,code_ctx8192_d90_s0,code,8192,8181,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,12.2731,0.7333,7.2893
Qwen2.5-3B,code_ctx8192_d90_s0,code,8192,8181,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,15.1644,0.5935,7.3061
Qwen2.5-3B,code_ctx8192_d90_s1,code,8192,8180,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.538,16.7285,6.6708
Qwen2.5-3B,code_ctx8192_d90_s1,code,8192,8180,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,Let's me know the the code name. Answer with just the code name.,,85.3618,3.247,5.2356,6.7119
Qwen2.5-3B,code_ctx8192_d90_s1,code,8192,8180,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,False,completed,SECRETproj,,79.2096,3.9502,0.7594,6.7288
Qwen2.5-3B,code_ctx8192_d90_s1,code,8192,8180,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9052,12.2313,0.7358,7.2899
Qwen2.5-3B,code_ctx8192_d90_s1,code,8192,8180,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.753,15.1672,0.5934,7.3067
